Time_Index,Demand_MW_MG,Demand_MW_SP,Demand_MW_GO,Demand_MW_RJ,Demand_MW_ES,Demand_MW_RO,Demand_MW_MS,Demand_MW_MT,Demand_MW_AC,Demand_MW_DF,Demand_MW_PA,Demand_MW_TO,Demand_MW_MA,Demand_MW_AP,Demand_MW_AM,Demand_MW_RR,Demand_MW_SC,Demand_MW_PR,Demand_MW_RS,Demand_MW_PI,Demand_MW_CE,Demand_MW_RN,Demand_MW_PB,Demand_MW_PE,Demand_MW_AL,Demand_MW_SE,Demand_MW_BA,Demand_MW_ARG,Demand_MW_URY,Demand_MW_VEN,Demand_MW_PRY
14,7002.258,14836.207499999999,2327.048,5250.4285,1297.8324999999998,491.8205,847.504,1111.3944999999999,201.595,828.0115,1875.029,414.79349999999994,1763.0995,143.11749999999998,705.64,114.632,2552.5629999999996,4006.5539999999996,4016.283,637.3645,1826.8784999999998,723.2464999999999,812.452,1840.8165,568.031,450.1789999999999,3001.1205,0.0,0.0,0.0,0.0
15,6950.220499999999,14725.934,2309.752,5211.409,1288.184,488.1635,841.202,1103.1374999999998,200.1,821.8589999999999,1898.6729999999998,420.0145,1785.329,144.92299999999997,714.5295,116.08099999999999,2630.2799999999997,4128.545999999999,4138.574,640.4119999999999,1835.6184999999998,726.7079999999999,816.3275,1849.6254999999996,570.7565,452.32949999999994,3015.4725,0.0,0.0,0.0,0.0
16,6979.188999999999,14787.3095,2319.3889999999997,5233.120999999999,1293.5544999999997,490.19899999999996,844.7094999999999,1107.7375,200.928,825.286,1927.906,426.489,1812.8139999999999,147.15399999999997,725.535,117.86349999999999,2685.2384999999995,4214.8075,4225.0425,642.8615,1842.6449999999998,729.491,819.4555,1856.7095,572.9414999999999,454.0659999999999,3027.0184999999997,0.0,0.0,0.0,0.0
17,7089.163499999999,15020.322499999998,2355.9359999999997,5315.5875,1313.9325,497.9155,858.015,1125.1829999999998,204.10199999999998,838.2925,1948.537,431.05449999999996,1832.2144999999998,148.7295,733.2974999999999,119.12849999999999,2720.7735,4270.5824999999995,4280.9439999999995,646.6564999999999,1853.5124999999998,733.792,824.2969999999999,1867.6574999999998,576.3224999999999,456.7455,3044.8779999999997,0.0,0.0,0.0,0.0
18,7199.839499999999,15254.830499999998,2392.7129999999997,5398.583,1334.4485,505.6895,871.4124999999999,1142.7549999999999,207.2875,851.3795,1941.2229999999997,429.433,1825.3374999999999,148.17749999999998,730.549,118.67999999999999,2748.5345,4314.144499999999,4324.620999999999,644.1265,1846.2675,730.9285,821.0654999999999,1860.355,574.0685,454.96299999999997,3032.9754999999996,0.0,0.0,0.0,0.0
19,7370.809999999999,15617.080499999998,2449.5345,5526.7735,1366.1425,517.707,892.1125,1169.8949999999998,212.2095,871.5964999999999,1942.0855,429.61699999999996,1826.154,148.23499999999999,730.8709999999999,118.72599999999998,2790.7165,4380.373,4391.010499999999,646.9555,1854.3635,734.137,824.6764999999999,1868.5199999999998,576.587,456.9525,3046.281,0.0,0.0,0.0,0.0
20,7693.2125,16300.168999999998,2556.6799999999994,5768.515,1425.8965,540.3505,931.1319999999998,1221.0584999999999,221.48999999999998,909.7189999999998,2078.3489999999997,459.77,1954.2754999999997,158.64249999999998,782.1495,127.06349999999999,2801.5495,4397.358499999999,4408.0419999999995,749.4665,2148.1884999999997,850.4594999999999,955.3394999999999,2164.5874999999996,667.943,529.3565,3528.9589999999994,0.0,0.0,0.0,0.0
21,8658.511,18345.421,2877.4725,6492.313499999999,1604.802,608.143,1047.9605,1374.273,249.27399999999997,1023.8564999999999,2239.5445,495.41999999999996,2105.857,170.9475,842.8119999999999,136.91899999999998,3078.2855,4831.7365,4843.4664999999995,785.0015,2250.044,890.7785,1000.6379999999999,2267.2135,699.6139999999999,554.4609999999999,3696.2725,0.0,0.0,0.0,0.0
22,8853.976499999999,18759.558999999997,2942.4359999999997,6638.880999999999,1641.0384999999999,621.8739999999999,1071.616,1405.3,254.90899999999996,1046.9714999999999,2288.546,506.2645,2151.926,174.685,861.2579999999999,139.909,3377.5154999999995,5301.407999999999,5314.276499999999,784.0355,2247.2725,889.6859999999999,999.4074999999999,2264.419,698.7515,553.771,3691.7185,0.0,0.0,0.0,0.0
23,8753.179,18546.003999999997,2908.9365000000003,6563.303,1622.3509999999999,614.79,1059.4144999999999,1389.3034999999998,251.99949999999998,1035.0575,2328.957,515.1999999999999,2189.922,177.767,876.4609999999999,142.3815,3439.1325,5398.134499999999,5411.232999999999,797.8584999999999,2286.9014999999995,905.3719999999998,1017.0255,2304.3585,711.068,563.5345,3756.8315,0.0,0.0,0.0,0.0
24,8426.5445,17853.945499999998,2800.3879999999995,6318.3875,1561.8149999999998,591.8475,1019.8889999999999,1337.4615,242.60399999999998,996.429,2346.5865,519.0985,2206.4935,179.11249999999998,883.0964999999999,143.46249999999998,3363.3589999999995,5279.19,5292.000999999999,800.7564999999998,2295.216,908.661,1020.7284999999999,2312.7304999999997,713.6555,565.5815,3770.4819999999995,0.0,0.0,0.0,0.0
25,7961.909999999999,16869.488,2645.9774999999995,5969.995,1475.6915,559.222,963.654,1263.712,229.21799999999996,941.4935,2316.4909999999995,512.4515,2178.2034999999996,176.8125,871.7689999999999,141.6225,3165.72,4968.9775,4981.041,784.1045,2247.4795,889.7665,999.4994999999999,2264.6375,698.8204999999999,553.8285,3692.075,0.0,0.0,0.0,0.0
26,7572.163499999999,16043.696,2516.4529999999995,5677.757,1403.46,531.8405,916.481,1201.8534999999997,218.00549999999998,895.4014999999999,2267.9149999999995,501.69899999999996,2132.5254999999997,173.1095,853.4954999999999,138.6555,3006.9509999999996,4719.772499999999,4731.226499999999,762.174,2184.632,864.8805,971.543,2201.2954999999997,679.2704999999999,538.338,3588.8165,0.0,0.0,0.0,0.0
27,7303.695999999999,15474.882999999998,2427.2245,5476.4495,1353.6995,512.992,883.9819999999999,1159.2344999999998,210.27749999999997,863.6614999999999,2233.5299999999997,494.0974999999999,2100.1989999999996,170.48749999999998,840.5464999999999,136.551,2894.8145,4543.7535,4554.781999999999,739.5074999999999,2119.634,839.155,942.6435,2135.8145,659.0649999999999,522.3185,3482.062,0.0,0.0,0.0,0.0
28,7155.334499999999,15160.530499999999,2377.924,5365.209999999999,1326.203,502.56149999999997,866.0305,1135.694,205.99949999999998,846.1125,2181.0899999999997,482.49399999999997,2050.887,166.4855,820.8124999999999,133.3425,2813.4865,4416.1035,4426.821499999999,724.7874999999999,2077.4519999999998,822.4569999999999,923.887,2093.3104999999996,645.9435,511.92249999999996,3412.7515,0.0,0.0,0.0,0.0
29,7160.750999999999,15172.007499999998,2379.7295,5369.2695,1327.2034999999998,502.9525,866.6859999999999,1136.5565,206.16049999999998,846.7564999999998,2138.9655,473.1789999999999,2011.2694999999999,163.26549999999997,804.9655,130.76649999999998,2779.343,4362.513499999999,4373.105,712.218,2041.4455,808.1969999999999,907.8675,2057.0164999999997,634.754,503.056,3353.5955,0.0,0.0,0.0,0.0
30,7311.9415,15492.339999999998,2429.973,5482.6365,1355.229,513.5669999999999,884.9824999999998,1160.5455,210.5075,864.6274999999999,2114.459,467.751,1988.235,161.391,795.7425,129.27149999999997,2793.2234999999996,4384.294499999999,4394.932,702.328,2013.0979999999997,796.973,895.2634999999999,2028.462,625.9334999999999,496.06399999999996,3307.0434999999998,0.0,0.0,0.0,0.0
31,7477.2654999999995,15842.618499999999,2484.9084999999995,5606.594999999999,1385.8649999999998,525.182,904.9925,1186.7884999999999,215.2685,884.1775,2095.9784999999997,463.66849999999994,1970.8469999999998,159.988,788.785,128.1445,2810.1515,4410.870999999999,4421.577499999999,657.8805,1885.6895,746.5339999999999,838.603,1900.0759999999998,586.3159999999999,464.669,3097.7319999999995,0.0,0.0,0.0,0.0
32,7863.469999999999,16660.9125,2613.2599999999998,5896.187999999999,1457.4524999999999,552.299,951.74,1248.0835,226.389,929.8439999999998,1997.9639999999997,441.9795,1878.6975,152.5015,751.9045,122.15299999999999,2920.3444999999997,4583.8425,4594.963,657.5814999999999,1884.8384999999998,746.2004999999999,838.2235,1899.2134999999998,586.0514999999999,464.46199999999993,3096.3289999999997,0.0,0.0,0.0,0.0
33,8562.4285,18141.847999999998,2845.537,6420.2775,1586.9999999999998,601.3925,1036.3339999999998,1359.024,246.514,1012.506,2003.5529999999999,443.2215,1883.953,152.92699999999996,754.0089999999999,122.48649999999999,3286.47,5158.508999999999,5171.0325,718.014,2058.0629999999996,814.775,915.262,2073.772,639.9175,507.15,3380.8964999999994,0.0,0.0,0.0,0.0
34,9076.5245,19231.082,3016.3924999999995,6805.745999999999,1682.2774999999997,637.5024999999999,1098.549,1440.6164999999999,261.31449999999995,1073.2949999999998,2134.6645,472.2245,2007.233,162.932,803.3439999999998,130.50199999999998,3488.2605,5475.241999999999,5488.536,787.6004999999999,2257.4959999999996,893.7339999999999,1003.9499999999999,2274.723,701.9254999999999,556.2895,3708.52,0.0,0.0,0.0,0.0
35,9427.6425,19975.039999999997,3133.0829999999996,7069.026999999999,1747.356,662.1699999999998,1141.0529999999999,1496.3455,271.423,1114.81,2219.776,491.04999999999995,2087.2614999999996,169.4295,835.3714999999999,135.7115,3633.9884999999995,5703.976999999999,5717.834499999999,819.0414999999999,2347.6214999999997,929.4185,1044.039,2365.5384999999997,729.9509999999999,578.5074999999999,3856.5825,0.0,0.0,0.0,0.0
36,9590.137499999999,20319.326999999997,3187.0754999999995,7190.8695,1777.4745,673.578,1160.718,1522.1399999999999,276.1035,1134.0265,2241.6949999999997,495.903,2107.8695,171.10849999999996,843.6284999999999,137.0455,3755.8424999999993,5895.245,5909.562499999999,836.8779999999999,2398.7619999999997,949.6584999999999,1066.7745,2417.07,745.8555,591.0999999999999,3940.5899999999997,0.0,0.0,0.0,0.0
37,9690.935,20532.881999999998,3220.575,7266.447499999999,1796.162,680.6619999999999,1172.9194999999997,1538.1364999999998,279.0015,1145.9405,2249.009,497.513,2114.7464999999997,171.66049999999998,846.377,137.494,3729.4729999999995,5853.8565,5868.0705,837.4069999999999,2400.2569999999996,950.2449999999999,1067.4415,2418.5765,746.3154999999999,591.468,3943.0395,0.0,0.0,0.0,0.0
38,9967.164999999999,21118.162999999997,3312.3794999999996,7473.574,1847.36,700.0625,1206.35,1581.986,286.9595,1178.612,2238.682,495.23599999999993,2105.0405,170.8785,842.49,136.8615,3969.8575,6231.159999999999,6246.282499999999,824.918,2364.4575,936.077,1051.5255,2382.5009999999997,735.1834999999999,582.6474999999999,3884.24,0.0,0.0,0.0,0.0
39,10095.275,21389.5975,3354.9524999999994,7569.633499999999,1871.1074999999998,709.0555,1221.8519999999999,1602.3179999999998,290.63949999999994,1193.7575,2322.08,513.682,2183.459,177.238,873.8734999999999,141.9675,4115.8615,6460.331999999999,6476.017999999999,843.8009999999999,2418.5765,957.5015,1075.5835,2437.0339999999997,752.0194999999999,595.9875,3973.1464999999994,0.0,0.0,0.0,0.0
40,10125.1865,21452.973999999995,3364.8884999999996,7592.058499999999,1876.6504999999997,711.16,1225.4745,1607.0674999999999,291.50199999999995,1197.2995,2402.4649999999997,531.4609999999999,2259.037,183.379,904.13,146.878,4094.2069999999994,6426.349499999999,6441.943499999999,864.685,2478.4569999999994,981.203,1102.2175,2497.363,770.6265,610.742,4071.506,0.0,0.0,0.0,0.0
41,10087.7425,21373.6355,3352.4455,7563.986999999999,1869.7044999999998,708.5264999999999,1220.9434999999999,1601.1219999999998,290.421,1192.8719999999998,2420.083,535.3594999999999,2275.6085,184.72449999999998,910.754,147.95899999999997,4062.8349999999996,6377.1179999999995,6392.596999999999,860.591,2466.7384999999995,976.5685,1097.0079999999998,2485.564,766.9925,607.8555,4052.2549999999997,0.0,0.0,0.0,0.0
42,9763.6955,20687.0625,3244.7595,7321.0035,1809.6399999999996,685.768,1181.7284999999997,1549.6939999999997,281.0945,1154.5539999999999,2372.8064999999997,524.906,2231.1495,181.1135,892.9635,145.06099999999998,3891.3009999999995,6107.857,6122.691999999999,834.6584999999999,2392.368,947.1284999999999,1063.934,2410.6299999999997,743.866,589.5245,3930.0904999999993,0.0,0.0,0.0,0.0
43,9297.887999999999,19700.1095,3089.9579999999996,6971.736999999999,1723.3094999999998,653.0504999999999,1125.3439999999998,1475.7604999999999,267.6855,1099.4689999999998,2267.9149999999995,501.69899999999996,2132.5254999999997,173.1095,853.4954999999999,138.6555,3637.3234999999995,5709.209499999999,5723.066999999999,758.678,2174.6155,860.9129999999999,967.0925,2191.21,676.154,535.8655,3572.3599999999997,0.0,0.0,0.0,0.0
44,9259.972499999998,19619.770499999995,3077.354,6943.308999999999,1716.283,650.3939999999999,1120.7555,1469.7344999999998,266.59299999999996,1094.984,2235.2435,494.477,2101.8089999999997,170.614,841.202,136.65449999999998,3451.6214999999997,5417.741999999999,5430.8865,794.512,2277.3104999999996,901.577,1012.7589999999999,2294.687,708.0894999999999,561.177,3741.0764999999997,0.0,0.0,0.0,0.0
45,10061.603,21318.2515,3343.7629999999995,7544.379499999999,1864.8629999999998,706.698,1217.781,1596.9705,289.6735,1189.7785,2380.9714999999997,526.7115,2238.8315,181.7345,896.0339999999999,145.56699999999998,3681.173,5778.0485,5792.0785,816.4425,2340.1695,926.463,1040.7155,2358.029,727.6395,576.6674999999999,3844.3349999999996,0.0,0.0,0.0,0.0
46,10258.713,21735.8855,3409.267,7692.1775,1901.3985,720.5324999999999,1241.632,1628.262,295.34299999999996,1213.0889999999997,2401.1769999999997,531.185,2257.8295,183.2755,903.6354999999999,146.79749999999999,4003.1615,6283.438999999999,6298.6995,815.1775,2336.5469999999996,925.0255,1039.1055,2354.3835,726.5124999999999,575.7705,3838.3894999999998,0.0,0.0,0.0,0.0
47,10163.8035,21534.796499999997,3377.7225,7621.0154999999995,1883.8034999999998,713.8739999999999,1230.155,1613.197,292.61749999999995,1201.8649999999998,2456.193,543.352,2309.5679999999998,187.47299999999998,924.3469999999999,150.167,4118.081,6463.8165,6479.5025,866.7665,2484.4139999999998,983.5719999999999,1104.8625,2503.3774999999996,772.4894999999999,612.2139999999999,4081.3039999999996,0.0,0.0,0.0,0.0
48,9724.1355,20603.238999999998,3231.615,7291.344999999999,1802.3145,682.9964999999999,1176.9329999999998,1543.4149999999997,279.95599999999996,1149.8735,2488.4275,550.482,2339.882,189.93399999999997,936.4795,152.13349999999997,4039.8004999999994,6340.950499999999,6356.349,875.6099999999999,2509.7715,993.6114999999999,1116.1439999999998,2528.9305,780.367,618.4585,4122.956999999999,0.0,0.0,0.0,0.0
49,9178.483499999998,19447.132499999996,3050.2714999999994,6882.209499999999,1701.1834999999999,644.667,1110.8999999999999,1456.8084999999999,264.24699999999996,1085.347,2471.235,546.6754999999999,2323.7129999999997,188.623,930.005,151.087,3812.4685,5984.1285,5998.653,853.093,2445.2104999999997,968.0469999999999,1087.4285,2463.875,760.2995,602.554,4016.8924999999995,0.0,0.0,0.0,0.0
50,8679.946999999998,18390.823,2884.591,6508.3904999999995,1608.781,609.6495,1050.5594999999998,1377.677,249.89499999999998,1026.398,2425.2464999999997,536.5094999999999,2280.4615,185.1155,912.6974999999999,148.2695,3592.3469999999998,5638.633999999999,5652.319,826.4014999999999,2368.724,937.7674999999999,1053.4115,2386.8019999999997,736.506,583.7054999999999,3891.2434999999996,0.0,0.0,0.0,0.0
51,8349.069,17689.783,2774.6394999999998,6260.289499999999,1547.4514999999997,586.408,1010.505,1325.1564999999998,240.373,987.275,2387.4115,528.1374999999999,2244.892,182.22899999999998,898.4604999999999,145.958,3428.863,5382.0115,5395.075499999999,804.8389999999999,2306.9345,913.3069999999999,1025.9379999999999,2324.5294999999996,717.3009999999999,568.4794999999999,3789.7329999999997,0.0,0.0,0.0,0.0
52,8170.795999999999,17312.065499999997,2715.3914999999997,6126.624999999999,1514.412,573.8844999999999,988.931,1296.8664999999999,235.2325,966.1954999999999,2325.093,514.3489999999999,2186.2879999999996,177.468,875.012,142.1515,3323.937,5217.32,5229.9929999999995,784.622,2248.9745,890.353,1000.1664999999999,2266.1324999999997,699.2805,554.1965,3694.5245,0.0,0.0,0.0,0.0
53,8112.398999999999,17188.3255,2695.9795,6082.833,1503.5905,569.7905,981.8584999999999,1287.5975,233.55349999999999,959.2839999999999,2279.093,504.1715,2143.0364999999997,173.9605,857.7044999999999,139.33399999999997,3252.8785,5105.7815,5118.1785,771.0175,2209.978,874.9199999999998,982.8245,2226.8485,687.1594999999999,544.5825,3630.4694999999997,0.0,0.0,0.0,0.0
54,8207.067,17388.9085,2727.4435,6153.811,1521.128,576.4375,993.324,1302.6164999999999,236.279,970.4735,2240.4069999999997,495.6155,2106.662,171.00499999999997,843.1339999999999,136.96499999999997,3242.6089999999995,5089.67,5102.021,761.5759999999999,2182.9184999999998,864.202,970.7839999999999,2199.582,678.7415,537.9124999999999,3586.0105,0.0,0.0,0.0,0.0
55,8283.5995,17551.069999999996,2752.8814999999995,6211.2074999999995,1535.3189999999997,581.808,1002.5814999999999,1314.772,238.48699999999997,979.5239999999999,2191.8309999999997,484.87449999999995,2060.984,167.30199999999996,824.8604999999999,133.998,3222.07,5057.424,5069.705999999999,707.0199999999999,2026.53,802.286,901.2319999999999,2041.9975,630.108,499.376,3329.1004999999996,0.0,0.0,0.0,0.0
56,8659.9255,18348.410999999996,2877.9439999999995,6493.383,1605.0665,608.2465,1048.1329999999998,1374.503,249.32,1024.029,2072.3345,458.4359999999999,1948.6174999999998,158.1825,779.8839999999999,126.6955,3329.4914999999996,5226.036999999999,5238.7215,696.3135,1995.8479999999997,790.1419999999999,887.593,2011.0739999999998,620.5745,491.8205,3278.696,0.0,0.0,0.0,0.0
57,9358.6425,19828.8405,3110.1519999999996,7017.2885,1734.5679999999998,657.317,1132.704,1485.3975,269.4335,1106.6564999999998,2068.459,457.5849999999999,1944.9834999999998,157.88349999999997,778.435,126.45399999999998,3686.4514999999997,5786.3285,5800.37,748.0519999999999,2144.1405,848.8494999999999,953.5454999999998,2160.505,666.678,528.356,3522.312,0.0,0.0,0.0,0.0
58,9821.8625,20810.307999999997,3264.091,7364.623,1820.427,689.8504999999999,1188.7665,1558.9169999999997,282.77349999999996,1161.431,2186.2419999999997,483.6325,2055.7284999999997,166.8765,822.756,133.653,3864.6555,6066.0315,6080.762999999999,813.0155,2330.3714999999997,922.5759999999999,1036.357,2348.1504999999997,724.592,574.2524999999999,3828.2349999999997,0.0,0.0,0.0,0.0
59,10199.8445,21611.144999999997,3389.7055,7648.0289999999995,1890.485,716.404,1234.5135,1618.9125,293.6525,1206.12,2240.8325,495.7075,2107.0645,171.03949999999998,843.3064999999999,136.99949999999998,3932.1029999999996,6171.911999999999,6186.884999999999,838.143,2402.3845,951.0959999999999,1068.3845,2420.7155,746.9824999999998,591.997,3946.547,0.0,0.0,0.0,0.0
60,10321.123499999998,21868.1125,3430.0015,7738.971,1912.956,724.9254999999999,1249.1875,1638.1634999999999,297.14849999999996,1220.4605,2269.203,501.9865,2133.7445,173.2015,853.9784999999999,138.72449999999998,3958.1964999999996,6212.8634999999995,6227.94,860.223,2465.669,976.143,1096.5249999999999,2484.4829999999997,766.6589999999999,607.591,4050.4955,0.0,0.0,0.0,0.0
61,10364.455499999998,21959.917,3444.4109999999996,7771.4585,1920.9945,727.9614999999999,1254.4315,1645.0404999999998,298.39050000000003,1225.5894999999998,2283.8195,505.21799999999996,2147.487,174.317,859.4754999999999,139.6215,3810.8009999999995,5981.517999999999,5996.030999999999,860.223,2465.669,976.143,1096.5249999999999,2484.4829999999997,766.6589999999999,607.591,4050.4955,0.0,0.0,0.0,0.0
62,10683.074499999999,22635.012999999995,3550.2915,8010.370999999999,1980.0469999999998,750.3405,1293.0024999999998,1695.6174999999998,307.56749999999994,1263.2635,2274.3665,503.12499999999994,2138.5975,173.60399999999998,855.9219999999999,139.04649999999998,3974.2964999999995,6238.129,6253.2744999999995,847.366,2428.8115000000003,961.5495,1080.1374999999998,2447.3379999999997,755.1935,598.506,3989.948,0.0,0.0,0.0,0.0
63,10857.115499999998,23003.748999999996,3608.1249999999995,8140.873,2012.3044999999997,762.5649999999999,1314.059,1723.2404999999999,312.5815,1283.8485,2366.3549999999996,523.4799999999999,2225.0889999999995,180.619,890.5369999999999,144.67,4091.9874999999997,6422.865,6438.458999999999,878.2895,2517.4419999999996,996.6474999999999,1119.5594999999998,2536.6584999999995,782.7589999999999,620.3444999999999,4135.561,0.0,0.0,0.0,0.0
64,10880.655999999999,23053.6475,3615.9565,8158.525499999999,2016.6629999999998,764.2209999999999,1316.911,1726.9779999999998,313.2485,1286.6314999999997,2475.1105,547.538,2327.3469999999998,188.922,931.4654999999999,151.317,4061.1789999999996,6374.495999999999,6389.974999999999,901.3354999999999,2583.4979999999996,1022.7984999999999,1148.9305,2603.209,803.2979999999999,636.6285,4244.063499999999,0.0,0.0,0.0,0.0
65,10790.4615,22862.5405,3585.9874999999997,8090.894,1999.9534999999998,757.8844999999999,1305.9975,1712.6605,310.66099999999994,1275.9595,2490.1524999999997,550.8615,2341.4919999999997,190.07199999999997,937.1234999999999,152.237,3994.8354999999997,6270.374999999999,6285.589499999999,894.5735,2564.1089999999995,1015.1165,1140.3055,2583.6704999999997,797.2604999999999,631.8444999999999,4212.2085,0.0,0.0,0.0,0.0
66,10309.106,21842.662999999997,3426.0109999999995,7729.9664999999995,1910.7364999999998,724.0745,1247.7385,1636.2544999999998,296.80349999999993,1219.0459999999998,2425.2464999999997,536.5094999999999,2280.4615,185.1155,912.6974999999999,148.2695,3816.3555,5990.2235,6004.771,864.8344999999999,2478.8825,981.3754999999999,1102.4015,2497.7999999999997,770.7645,610.8454999999999,4072.1959999999995,0.0,0.0,0.0,0.0
